,Station,week,cod,do,nh3,ph,week_eval,lon,lat,Basin
5929,124,28,9.9,5.38,0.15,6.93,4.0,119.90942700000001,31.195915999999997,Tai Lake
5930,124,29,5.9,3.63,0.37,6.74,4.0,119.90942700000001,31.195915999999997,Tai Lake
5931,124,30,6.7,4.58,0.29,7.19,4.0,119.90942700000001,31.195915999999997,Tai Lake
5932,124,31,10.1,4.04,0.21,7.35,5.0,119.90942700000001,31.195915999999997,Tai Lake
5933,124,32,11.6,3.9,0.24,6.96,5.0,119.90942700000001,31.195915999999997,Tai Lake
5934,124,33,15.5,5.33,0.07,7.16,5.0,119.90942700000001,31.195915999999997,Tai Lake
5935,124,35,16.7,6.09,0.17,7.09,5.0,119.90942700000001,31.195915999999997,Tai Lake
5936,124,36,6.4,6.47,0.11,6.96,4.0,119.90942700000001,31.195915999999997,Tai Lake
5937,124,37,10.6,4.05,0.36,6.46,5.0,119.90942700000001,31.195915999999997,Tai Lake
5938,124,38,11.0,4.66,0.53,6.47,5.0,119.90942700000001,31.195915999999997,Tai Lake
5939,124,39,8.6,5.97,0.26,7.2,4.0,119.90942700000001,31.195915999999997,Tai Lake
5940,124,40,11.8,5.81,0.17,7.49,5.0,119.90942700000001,31.195915999999997,Tai Lake
5941,124,41,0.16,6.0,III,5.91,5.0,119.90942700000001,31.195915999999997,Tai Lake
5942,124,42,5.6,7.29,0.15,7.41,3.0,119.90942700000001,31.195915999999997,Tai Lake
5943,124,43,5.8,6.47,0.16,7.17,3.0,119.90942700000001,31.195915999999997,Tai Lake
5944,124,44,4.3,7.55,0.25,7.22,3.0,119.90942700000001,31.195915999999997,Tai Lake
5945,124,45,,8.09,0.21,7.43,2.0,119.90942700000001,31.195915999999997,Tai Lake
5946,124,46,3.7,8.5,0.22,7.28,2.0,119.90942700000001,31.195915999999997,Tai Lake
5947,124,47,3.0,,0.27,,2.0,119.90942700000001,31.195915999999997,Tai Lake
5948,124,48,3.1,,0.22,,2.0,119.90942700000001,31.195915999999997,Tai Lake
5949,124,49,5.0,8.57,0.37,7.49,3.0,119.90942700000001,31.195915999999997,Tai Lake
5950,124,50,5.3,8.61,0.35,7.52,3.0,119.90942700000001,31.195915999999997,Tai Lake
5951,124,52,3.9,10.4,0.43,7.98,2.0,119.90942700000001,31.195915999999997,Tai Lake
5952,125,1,4.3,9.03,0.71,7.88,3.0,120.461772,31.280365999999997,Tai Lake
5953,125,2,4.8,7.47,0.2,8.43,3.0,120.461772,31.280365999999997,Tai Lake
5954,125,3,3.9,7.6,0.15,8.4,2.0,120.461772,31.280365999999997,Tai Lake
5955,125,4,3.7,8.34,0.06,8.36,2.0,120.461772,31.280365999999997,Tai Lake
5956,125,5,3.5,9.15,0.13,8.1,2.0,120.461772,31.280365999999997,Tai Lake
5957,125,6,3.7,8.65,0.18,8.22,2.0,120.461772,31.280365999999997,Tai Lake
5958,125,7,,,,,,120.461772,31.280365999999997,Tai Lake
5959,125,8,,,,,,120.461772,31.280365999999997,Tai Lake
5960,125,9,,,,,,120.461772,31.280365999999997,Tai Lake
5961,125,10,,,,,,120.461772,31.280365999999997,Tai Lake
5962,125,11,4.2,10.5,0.1,8.36,3.0,120.461772,31.280365999999997,Tai Lake
5963,125,12,3.8,10.7,0.1,8.37,2.0,120.461772,31.280365999999997,Tai Lake
5964,125,13,3.5,10.2,0.09,8.28,2.0,120.461772,31.280365999999997,Tai Lake
5965,125,14,4.0,9.33,0.12,8.26,2.0,120.461772,31.280365999999997,Tai Lake
5966,125,15,3.4,9.0,0.12,7.76,2.0,120.461772,31.280365999999997,Tai Lake
5967,125,16,3.7,8.9,0.11,7.7,2.0,120.461772,31.280365999999997,Tai Lake
5968,125,17,3.7,8.12,0.12,7.66,2.0,120.461772,31.280365999999997,Tai Lake
5969,125,18,2.1,8.19,0.13,7.67,2.0,120.461772,31.280365999999997,Tai Lake
5970,125,19,3.5,6.56,0.12,7.27,2.0,120.461772,31.280365999999997,Tai Lake
5971,125,20,2.5,6.76,0.11,7.29,2.0,120.461772,31.280365999999997,Tai Lake
5972,125,21,2.7,6.88,0.08,7.42,2.0,120.461772,31.280365999999997,Tai Lake
5973,125,22,3.1,7.07,0.13,7.34,2.0,120.461772,31.280365999999997,Tai Lake
5974,125,23,3.5,6.03,0.08,7.17,2.0,120.461772,31.280365999999997,Tai Lake
5975,125,24,3.1,6.14,0.07,7.08,2.0,120.461772,31.280365999999997,Tai Lake
5976,125,25,2.6,5.56,0.1,6.78,3.0,120.461772,31.280365999999997,Tai Lake
5977,125,28,2.1,6.63,0.15,7.49,2.0,120.461772,31.280365999999997,Tai Lake
5978,125,29,2.2,6.08,0.17,7.45,2.0,120.461772,31.280365999999997,Tai Lake
5979,125,30,2.0,5.23,0.17,7.36,3.0,120.461772,31.280365999999997,Tai Lake
5980,125,31,2.3,3.2,0.19,7.3,4.0,120.461772,31.280365999999997,Tai Lake
5981,125,32,4.0,5.32,0.18,7.96,3.0,120.461772,31.280365999999997,Tai Lake
5982,125,33,3.7,3.76,0.17,7.85,4.0,120.461772,31.280365999999997,Tai Lake
5983,125,35,4.1,4.02,0.17,7.43,4.0,120.461772,31.280365999999997,Tai Lake
5984,125,36,5.3,2.86,0.15,7.92,5.0,120.461772,31.280365999999997,Tai Lake
5985,125,37,5.6,2.8,0.15,7.88,5.0,120.461772,31.280365999999997,Tai Lake
5986,125,38,4.6,4.35,0.12,7.86,4.0,120.461772,31.280365999999997,Tai Lake
5987,125,39,3.9,5.1,0.11,8.32,3.0,120.461772,31.280365999999997,Tai Lake
5988,125,40,3.9,5.64,0.13,7.93,3.0,120.461772,31.280365999999997,Tai Lake
5989,125,41,0.09,4.0,II,,3.0,120.461772,31.280365999999997,Tai Lake
5990,125,42,4.5,6.27,0.16,8.21,3.0,120.461772,31.280365999999997,Tai Lake
5991,125,43,4.6,5.6,0.16,8.07,3.0,120.461772,31.280365999999997,Tai Lake
5992,125,44,4.0,6.15,0.18,8.21,2.0,120.461772,31.280365999999997,Tai Lake
5993,125,45,5.3,8.21,0.25,8.6,3.0,120.461772,31.280365999999997,Tai Lake
5994,125,46,4.7,7.85,0.23,8.62,3.0,120.461772,31.280365999999997,Tai Lake
5995,125,47,3.8,8.28,0.16,8.56,2.0,120.461772,31.280365999999997,Tai Lake
5996,125,48,3.4,7.83,0.19,8.72,2.0,120.461772,31.280365999999997,Tai Lake
5997,125,49,2.7,12.3,0.16,8.45,2.0,120.461772,31.280365999999997,Tai Lake
5998,125,50,3.5,9.56,0.06,8.42,2.0,120.461772,31.280365999999997,Tai Lake
5999,125,52,2.9,6.77,0.39,8.15,2.0,120.461772,31.280365999999997,Tai Lake
6000,126,1,4.4,6.3,0.85,7.26,3.0,120.00368200000001,31.031736,Tai Lake
6001,126,2,3.7,9.38,0.5,7.86,2.0,120.00368200000001,31.031736,Tai Lake
6002,126,3,2.7,8.16,0.59,7.61,3.0,120.00368200000001,31.031736,Tai Lake
6003,126,4,2.4,8.1,0.66,7.6,3.0,120.00368200000001,31.031736,Tai Lake
6004,126,5,2.7,9.0,0.7,7.6,3.0,120.00368200000001,31.031736,Tai Lake
6005,126,6,3.5,9.43,0.57,7.54,3.0,120.00368200000001,31.031736,Tai Lake
6006,126,7,2.2,10.5,0.35,7.86,2.0,120.00368200000001,31.031736,Tai Lake
6007,126,8,3.6,10.1,0.42,7.88,2.0,120.00368200000001,31.031736,Tai Lake
6008,126,9,3.1,10.1,0.38,7.83,2.0,120.00368200000001,31.031736,Tai Lake
6009,126,10,3.5,9.88,0.28,8.2,2.0,120.00368200000001,31.031736,Tai Lake
6010,126,11,3.5,9.14,0.4,8.12,2.0,120.00368200000001,31.031736,Tai Lake
6011,126,12,2.2,8.87,0.48,8.1,2.0,120.00368200000001,31.031736,Tai Lake
6012,126,13,3.4,9.35,0.28,8.67,2.0,120.00368200000001,31.031736,Tai Lake
6013,126,14,4.2,8.48,0.3,8.45,3.0,120.00368200000001,31.031736,Tai Lake
6014,126,15,2.1,6.68,0.42,7.74,2.0,120.00368200000001,31.031736,Tai Lake
6015,126,16,1.8,6.4,0.37,7.6,2.0,120.00368200000001,31.031736,Tai Lake
6016,126,17,2.3,6.17,0.37,7.62,2.0,120.00368200000001,31.031736,Tai Lake
6017,126,18,2.4,6.45,0.4,7.61,2.0,120.00368200000001,31.031736,Tai Lake
6018,126,19,,,,,,120.00368200000001,31.031736,Tai Lake
6019,126,20,3.8,5.87,0.44,7.67,3.0,120.00368200000001,31.031736,Tai Lake
6020,126,21,3.9,6.25,0.47,7.78,2.0,120.00368200000001,31.031736,Tai Lake
6021,126,22,4.0,5.36,0.43,7.77,3.0,120.00368200000001,31.031736,Tai Lake
6022,126,23,3.5,5.47,0.26,7.64,3.0,120.00368200000001,31.031736,Tai Lake
6023,126,24,3.8,6.44,0.27,7.63,2.0,120.00368200000001,31.031736,Tai Lake
6024,126,25,4.1,6.36,0.26,7.7,3.0,120.00368200000001,31.031736,Tai Lake
6025,126,28,4.2,5.2,0.2,7.65,3.0,120.00368200000001,31.031736,Tai Lake
6026,126,29,4.9,6.61,0.16,8.06,3.0,120.00368200000001,31.031736,Tai Lake
6027,126,30,4.8,6.27,0.16,8.51,3.0,120.00368200000001,31.031736,Tai Lake
6028,126,31,5.4,6.71,0.13,8.34,3.0,120.00368200000001,31.031736,Tai Lake
6029,126,32,5.4,5.55,0.18,7.61,3.0,120.00368200000001,31.031736,Tai Lake
6030,126,33,5.2,7.98,0.21,8.49,3.0,120.00368200000001,31.031736,Tai Lake
6031,126,35,4.2,7.87,0.3,8.14,3.0,120.00368200000001,31.031736,Tai Lake
6032,126,36,3.8,8.75,0.25,8.07,2.0,120.00368200000001,31.031736,Tai Lake
6033,126,37,3.2,6.93,0.34,7.71,2.0,120.00368200000001,31.031736,Tai Lake
6034,126,38,2.9,7.35,0.37,7.55,2.0,120.00368200000001,31.031736,Tai Lake
6035,126,39,3.1,7.89,0.38,7.37,2.0,120.00368200000001,31.031736,Tai Lake
6036,126,40,3.2,7.63,0.38,7.66,2.0,120.00368200000001,31.031736,Tai Lake
6037,126,41,0.4,2.2,II,6.5,2.0,120.00368200000001,31.031736,Tai Lake
6038,126,42,3.3,10.1,0.34,7.3,2.0,120.00368200000001,31.031736,Tai Lake
6039,126,43,3.1,9.17,0.32,7.45,2.0,120.00368200000001,31.031736,Tai Lake
6040,126,44,3.0,7.89,0.44,6.96,2.0,120.00368200000001,31.031736,Tai Lake
6041,126,45,4.0,11.8,0.4,7.5,2.0,120.00368200000001,31.031736,Tai Lake
6042,126,46,4.0,11.6,0.5,7.46,2.0,120.00368200000001,31.031736,Tai Lake
6043,126,47,6.1,10.7,0.39,7.39,4.0,120.00368200000001,31.031736,Tai Lake
6044,126,48,3.3,10.8,0.52,7.28,3.0,120.00368200000001,31.031736,Tai Lake
6045,126,49,2.7,10.0,0.62,7.11,3.0,120.00368200000001,31.031736,Tai Lake
6046,126,50,3.1,12.1,0.53,7.41,3.0,120.00368200000001,31.031736,Tai Lake
6047,126,52,6.0,12.6,0.33,7.51,3.0,120.00368200000001,31.031736,Tai Lake
6048,127,1,6.8,3.4,1.01,7.25,4.0,120.881042,31.120376,Tai Lake
6049,127,2,4.2,8.6,0.8,7.87,3.0,120.881042,31.120376,Tai Lake
6050,127,3,4.0,9.44,0.89,7.93,3.0,120.881042,31.120376,Tai Lake
6051,127,4,4.3,10.0,1.15,7.97,4.0,120.881042,31.120376,Tai Lake
6052,127,5,4.2,12.5,1.73,7.9,5.0,120.881042,31.120376,Tai Lake
6053,127,6,4.2,11.4,1.67,7.81,5.0,120.881042,31.120376,Tai Lake
6054,127,7,3.6,10.5,0.62,7.96,3.0,120.881042,31.120376,Tai Lake
6055,127,8,3.9,10.4,1.27,7.92,4.0,120.881042,31.120376,Tai Lake
6056,127,9,4.1,10.2,1.28,7.8,4.0,120.881042,31.120376,Tai Lake
6057,127,10,4.7,9.32,1.74,7.74,5.0,120.881042,31.120376,Tai Lake
6058,127,11,4.6,10.3,1.33,7.83,4.0,120.881042,31.120376,Tai Lake
6059,127,12,4.4,10.0,2.4,7.69,5.0,120.881042,31.120376,Tai Lake
6060,127,13,4.7,10.2,2.38,7.69,5.0,120.881042,31.120376,Tai Lake
6061,127,14,4.0,9.66,2.04,7.63,5.0,120.881042,31.120376,Tai Lake
6062,127,15,3.4,9.17,1.78,_£7.56,5.0,120.881042,31.120376,Tai Lake
6063,127,16,4.6,7.9,2.59,7.5,5.0,120.881042,31.120376,Tai Lake
6064,127,17,4.7,7.62,2.18,7.55,5.0,120.881042,31.120376,Tai Lake
6065,127,18,,,,,,120.881042,31.120376,Tai Lake
6066,127,19,4.2,7.26,1.5,7.53,4.0,120.881042,31.120376,Tai Lake
6067,127,20,4.0,7.76,0.65,7.49,3.0,120.881042,31.120376,Tai Lake
6068,127,21,4.0,7.82,0.58,7.54,3.0,120.881042,31.120376,Tai Lake
6069,127,22,3.6,7.69,1.04,7.35,4.0,120.881042,31.120376,Tai Lake
6070,127,23,3.4,7.69,1.01,7.3,4.0,120.881042,31.120376,Tai Lake
6071,127,24,3.1,7.53,0.56,7.32,3.0,120.881042,31.120376,Tai Lake
6072,127,25,4.1,6.63,0.54,7.49,3.0,120.881042,31.120376,Tai Lake
6073,127,28,3.7,6.17,2.47,7.42,5.0,120.881042,31.120376,Tai Lake
6074,127,29,3.4,5.88,1.08,7.42,4.0,120.881042,31.120376,Tai Lake
6075,127,30,2.9,5.63,0.46,7.45,3.0,120.881042,31.120376,Tai Lake
6076,127,31,2.9,5.38,0.33,7.52,3.0,120.881042,31.120376,Tai Lake
6077,127,32,2.9,5.46,0.18,7.49,3.0,120.881042,31.120376,Tai Lake
6078,127,33,3.4,5.47,0.08,7.56,3.0,120.881042,31.120376,Tai Lake
6079,127,35,3.7,5.68,0.23,7.67,3.0,120.881042,31.120376,Tai Lake
6080,127,36,3.9,6.0,0.32,7.91,2.0,120.881042,31.120376,Tai Lake
6081,127,37,,,,,,120.881042,31.120376,Tai Lake
6082,127,38,3.6,6.25,0.52,7.94,3.0,120.881042,31.120376,Tai Lake
6083,127,39,4.3,6.33,0.57,7.96,3.0,120.881042,31.120376,Tai Lake
6084,127,40,4.2,6.27,0.71,7.93,3.0,120.881042,31.120376,Tai Lake
6085,127,41,0.81,3.8,III,6.36,3.0,120.881042,31.120376,Tai Lake
6086,127,42,,,,,,120.881042,31.120376,Tai Lake
6087,127,43,4.3,6.17,1.42,7.84,4.0,120.881042,31.120376,Tai Lake
6088,127,44,4.3,6.34,2.26,7.91,4.0,120.881042,31.120376,Tai Lake
6089,127,45,4.4,6.8,1.98,8.01,5.0,120.881042,31.120376,Tai Lake
6090,127,46,4.3,7.01,1.38,8.14,4.0,120.881042,31.120376,Tai Lake
6091,127,47,4.3,6.95,0.91,8.06,3.0,120.881042,31.120376,Tai Lake
6092,127,48,4.0,7.56,0.56,8.04,3.0,120.881042,31.120376,Tai Lake
6093,127,49,4.4,8.05,0.68,7.8,3.0,120.881042,31.120376,Tai Lake
6094,127,50,4.2,7.92,0.72,7.79,3.0,120.881042,31.120376,Tai Lake
6095,127,52,4.1,8.73,1.07,7.34,4.0,120.881042,31.120376,Tai Lake
6096,128,1,4.4,13.5,0.35,7.75,3.0,120.71046799999999,30.839948,Tai Lake
6097,128,2,4.4,7.29,0.72,7.29,3.0,120.71046799999999,30.839948,Tai Lake
6098,128,3,4.8,6.77,0.98,7.36,3.0,120.71046799999999,30.839948,Tai Lake
6099,128,4,5.9,8.24,1.07,7.33,4.0,120.71046799999999,30.839948,Tai Lake
6100,128,5,5.3,10.1,1.32,7.33,4.0,120.71046799999999,30.839948,Tai Lake
6101,128,6,5.1,10.1,1.06,7.27,4.0,120.71046799999999,30.839948,Tai Lake
6102,128,7,5.0,10.8,0.69,7.32,3.0,120.71046799999999,30.839948,Tai Lake
6103,128,8,5.0,10.6,0.46,7.4,3.0,120.71046799999999,30.839948,Tai Lake
6104,128,9,6.2,8.72,0.71,7.15,4.0,120.71046799999999,30.839948,Tai Lake
6105,128,10,7.7,6.43,0.74,6.98,4.0,120.71046799999999,30.839948,Tai Lake
6106,128,11,8.5,5.31,0.98,6.95,4.0,120.71046799999999,30.839948,Tai Lake
6107,128,12,8.0,5.45,1.12,6.96,4.0,120.71046799999999,30.839948,Tai Lake
6108,128,13,7.2,6.0,0.78,7.05,4.0,120.71046799999999,30.839948,Tai Lake
6109,128,14,7.6,4.89,0.79,6.99,4.0,120.71046799999999,30.839948,Tai Lake
6110,128,15,,,,,,120.71046799999999,30.839948,Tai Lake
6111,128,16,8.9,3.4,1.5,6.9,4.0,120.71046799999999,30.839948,Tai Lake
6112,128,17,8.7,2.88,1.04,6.96,5.0,120.71046799999999,30.839948,Tai Lake
6113,128,18,7.7,2.9,1.35,6.92,5.0,120.71046799999999,30.839948,Tai Lake
6114,128,19,6.9,3.51,0.76,6.9,4.0,120.71046799999999,30.839948,Tai Lake
6115,128,20,7.1,3.08,1.1,6.99,4.0,120.71046799999999,30.839948,Tai Lake
6116,128,21,5.9,3.65,0.76,6.96,4.0,120.71046799999999,30.839948,Tai Lake
6117,128,22,5.9,2.86,0.75,6.82,5.0,120.71046799999999,30.839948,Tai Lake
6118,128,23,6,2.44,1.24,7.02,5.0,120.71046799999999,30.839948,Tai Lake
6119,128,24,4.7,3.2,0.58,6.92,4.0,120.71046799999999,30.839948,Tai Lake
6120,128,25,5.2,1.88,0.6,6.91,4.0,120.71046799999999,30.839948,Tai Lake
6121,128,28,3.3,4.78,0.34,7.1,4.0,120.71046799999999,30.839948,Tai Lake
6122,128,29,3.5,3.78,0.32,7.02,4.0,120.71046799999999,30.839948,Tai Lake
6123,128,30,3.4,4.18,0.28,6.81,4.0,120.71046799999999,30.839948,Tai Lake
6124,128,31,3.8,3.43,0.32,6.42,4.0,120.71046799999999,30.839948,Tai Lake
6125,128,32,4.3,3.43,0.39,6.97,4.0,120.71046799999999,30.839948,Tai Lake
6126,128,33,4.6,3.1,0.42,7.12,4.0,120.71046799999999,30.839948,Tai Lake
6127,128,35,5.3,2.51,0.45,6.94,5.0,120.71046799999999,30.839948,Tai Lake
6128,128,36,5.2,3.75,0.37,7.2,4.0,120.71046799999999,30.839948,Tai Lake
6129,128,37,4.7,2.66,0.8,7.16,5.0,120.71046799999999,30.839948,Tai Lake
6130,128,38,5.5,1.46,1.03,7.45,5.0,120.71046799999999,30.839948,Tai Lake
6131,128,39,5.1,2.58,0.78,7.05,5.0,120.71046799999999,30.839948,Tai Lake
6132,128,40,4.8,2.44,0.85,6.94,5.0,120.71046799999999,30.839948,Tai Lake
6133,128,41,0.33,4.5,V,2.8,5.0,120.71046799999999,30.839948,Tai Lake
6134,128,42,4.1,3.47,0.29,7.14,4.0,120.71046799999999,30.839948,Tai Lake
6135,128,43,5.0,4.18,0.34,7.08,4.0,120.71046799999999,30.839948,Tai Lake
6136,128,44,5.8,3.14,0.76,7.17,4.0,120.71046799999999,30.839948,Tai Lake
6137,128,45,4.9,4.33,0.55,7.28,4.0,120.71046799999999,30.839948,Tai Lake
6138,128,46,4.5,5.49,0.81,7.08,3.0,120.71046799999999,30.839948,Tai Lake
6139,128,47,4.5,5.17,0.98,7.06,3.0,120.71046799999999,30.839948,Tai Lake
6140,128,48,4.7,5.73,1.1,7.26,4.0,120.71046799999999,30.839948,Tai Lake
6141,128,49,5.0,5.84,1.33,7.27,4.0,120.71046799999999,30.839948,Tai Lake
6142,128,50,5.2,5.69,1.34,7.18,4.0,120.71046799999999,30.839948,Tai Lake
6143,128,52,4.5,6.33,0.81,6.99,3.0,120.71046799999999,30.839948,Tai Lake
6144,129,1,3.8,10.7,0.29,8.07,2.0,120.721208,30.926506,Tai Lake
6145,129,2,4.7,5.1,0.62,7.09,3.0,120.721208,30.926506,Tai Lake
6146,129,3,5.5,6.0,0.54,7.19,3.0,120.721208,30.926506,Tai Lake
6147,129,4,5.5,3.99,0.72,7.06,4.0,120.721208,30.926506,Tai Lake
6148,129,5,4.9,7.26,0.86,7.18,3.0,120.721208,30.926506,Tai Lake
6149,129,6,4.7,6.12,0.87,7.07,3.0,120.721208,30.926506,Tai Lake
6150,129,7,5.1,5.02,0.88,7.15,3.0,120.721208,30.926506,Tai Lake
6151,129,8,5.1,5.06,0.9,7.13,3.0,120.721208,30.926506,Tai Lake
6152,129,9,4.9,8.74,0.34,7.16,3.0,120.721208,30.926506,Tai Lake
6153,129,10,5.8,6.1,0.38,7.01,3.0,120.721208,30.926506,Tai Lake
6154,129,11,5.6,6.89,0.78,6.98,3.0,120.721208,30.926506,Tai Lake
6155,129,12,6.7,5.31,0.82,7.07,4.0,120.721208,30.926506,Tai Lake
6156,129,13,5.4,4.99,0.48,6.98,4.0,120.721208,30.926506,Tai Lake
6157,129,14,5.8,4.72,0.68,7.04,4.0,120.721208,30.926506,Tai Lake
6158,129,15,5.3,4.78,0.28,7.13,4.0,120.721208,30.926506,Tai Lake
6159,129,16,7.2,1.4,1.41,7.1,5.0,120.721208,30.926506,Tai Lake
6160,129,17,5.5,3.52,0.41,7.14,4.0,120.721208,30.926506,Tai Lake
6161,129,18,6.5,2.61,1.26,7.04,5.0,120.721208,30.926506,Tai Lake
6162,129,19,5.9,4.36,0.39,7.08,4.0,120.721208,30.926506,Tai Lake
6163,129,20,6.6,3.51,1.09,7.2,4.0,120.721208,30.926506,Tai Lake
6164,129,21,5.3,4.03,0.31,7.11,4.0,120.721208,30.926506,Tai Lake
6165,129,22,5.1,3.93,0.48,7.08,4.0,120.721208,30.926506,Tai Lake
6166,129,23,7.7,1.61,1.84,7.06,4.0,120.721208,30.926506,Tai Lake
6167,129,24,5.1,4.08,0.32,7.08,4.0,120.721208,30.926506,Tai Lake
6168,129,25,7.9,3.93,0.36,7.11,4.0,120.721208,30.926506,Tai Lake
6169,129,28,5.7,3.55,0.55,7.39,4.0,120.721208,30.926506,Tai Lake
6170,129,29,7.1,4.78,0.33,7.37,4.0,120.721208,30.926506,Tai Lake
6171,129,30,5.2,3.48,0.16,7.35,4.0,120.721208,30.926506,Tai Lake
6172,129,31,4.1,3.74,0.19,7.51,4.0,120.721208,30.926506,Tai Lake
6173,129,32,5.6,4.23,0.26,6.85,4.0,120.721208,30.926506,Tai Lake
6174,129,33,4.6,3.41,0.59,7.15,4.0,120.721208,30.926506,Tai Lake
6175,129,35,7.9,3.34,0.36,7.03,4.0,120.721208,30.926506,Tai Lake
6176,129,36,4.4,2.66,0.46,7.14,5.0,120.721208,30.926506,Tai Lake
6177,129,37,4.3,2.59,0.43,7.06,5.0,120.721208,30.926506,Tai Lake
6178,129,38,5.4,1.2,0.74,6.91,5.0,120.721208,30.926506,Tai Lake
6179,129,39,9.9,4.14,0.13,7.81,4.0,120.721208,30.926506,Tai Lake
6180,129,40,5.3,2.55,0.33,7.3,5.0,120.721208,30.926506,Tai Lake
6181,129,41,0.33,5.9,V,2.51,5.0,120.721208,30.926506,Tai Lake
6182,129,42,4.6,3.49,0.23,7.14,4.0,120.721208,30.926506,Tai Lake
6183,129,43,4.9,4.18,0.33,7.07,4.0,120.721208,30.926506,Tai Lake
6184,129,44,5.3,3.43,0.85,7.11,4.0,120.721208,30.926506,Tai Lake
6185,129,45,5.4,3.59,0.45,7.17,4.0,120.721208,30.926506,Tai Lake
6186,129,46,4.3,5.34,0.27,7.15,3.0,120.721208,30.926506,Tai Lake
6187,129,47,4.3,4.63,0.63,7.18,4.0,120.721208,30.926506,Tai Lake
6188,129,48,4.4,3.64,0.37,7.03,4.0,120.721208,30.926506,Tai Lake
6189,129,49,6.1,2.63,0.45,7.39,5.0,120.721208,30.926506,Tai Lake
6190,129,50,5.5,5.24,0.49,7.16,3.0,120.721208,30.926506,Tai Lake
6191,129,52,5.7,4.97,0.5,7.02,4.0,120.721208,30.926506,Tai Lake
6192,130,1,7.4,7.05,0.13,7.87,4.0,117.476876,31.656481,Chao Lake
6193,130,2,3.9,13.3,0.34,7.71,2.0,117.476876,31.656481,Chao Lake
6194,130,3,4.1,13.9,0.34,7.8,3.0,117.476876,31.656481,Chao Lake
6195,130,4,4.6,14.6,0.35,7.95,3.0,117.476876,31.656481,Chao Lake
6196,130,5,5.6,15.1,0.33,7.81,3.0,117.476876,31.656481,Chao Lake
6197,130,6,6.0,15.4,0.32,7.92,3.0,117.476876,31.656481,Chao Lake
6198,130,7,7.6,13.6,0.87,7.74,4.0,117.476876,31.656481,Chao Lake
6199,130,8,8.8,13.7,1.28,7.92,4.0,117.476876,31.656481,Chao Lake
6200,130,9,6.2,12.5,0.81,7.84,4.0,117.476876,31.656481,Chao Lake
6201,130,10,6.0,11.3,0.39,7.66,3.0,117.476876,31.656481,Chao Lake
6202,130,11,5.6,11.1,0.43,7.49,3.0,117.476876,31.656481,Chao Lake
6203,130,12,5.6,9.97,0.99,7.34,3.0,117.476876,31.656481,Chao Lake
6204,130,13,6.1,10.5,1.07,7.45,4.0,117.476876,31.656481,Chao Lake
6205,130,14,5.4,9.68,0.82,7.31,3.0,117.476876,31.656481,Chao Lake
6206,130,15,5.3,8.27,0.51,7.3,3.0,117.476876,31.656481,Chao Lake
6207,130,16,5.3,6.2,0.9,7.3,3.0,117.476876,31.656481,Chao Lake
6208,130,17,5.3,7.05,1.48,7.45,4.0,117.476876,31.656481,Chao Lake
6209,130,18,5.3,7.13,1.21,7.34,4.0,117.476876,31.656481,Chao Lake
6210,130,19,5.3,6.83,0.46,7.25,3.0,117.476876,31.656481,Chao Lake
6211,130,20,4.7,7.35,0.48,7.36,3.0,117.476876,31.656481,Chao Lake
6212,130,21,4.9,8.41,0.64,7.71,3.0,117.476876,31.656481,Chao Lake
6213,130,22,7.4,8.92,0.32,8.02,4.0,117.476876,31.656481,Chao Lake
6214,130,23,5.6,6.7,0.32,7.46,3.0,117.476876,31.656481,Chao Lake
6215,130,24,4.8,6.62,0.34,6.98,3.0,117.476876,31.656481,Chao Lake
6216,130,25,9.0,10.4,0.2,8.47,4.0,117.476876,31.656481,Chao Lake
6217,130,28,4.9,2.61,0.3,6.48,5.0,117.476876,31.656481,Chao Lake
6218,130,29,5.4,3.38,0.2,6.51,4.0,117.476876,31.656481,Chao Lake
6219,130,30,5.3,5.2,0.23,6.79,3.0,117.476876,31.656481,Chao Lake
6220,130,31,5.2,6.49,0.23,7.68,3.0,117.476876,31.656481,Chao Lake
6221,130,32,4.9,4.98,0.25,7.45,4.0,117.476876,31.656481,Chao Lake
6222,130,33,4.7,5.65,0.24,8.22,3.0,117.476876,31.656481,Chao Lake
6223,130,35,6.9,6.19,0.18,8.89,4.0,117.476876,31.656481,Chao Lake
6224,130,36,7.3,6.48,0.19,8.74,4.0,117.476876,31.656481,Chao Lake
6225,130,37,6.7,5.67,0.22,8.52,4.0,117.476876,31.656481,Chao Lake
6226,130,38,6.0,6.53,0.21,8.38,3.0,117.476876,31.656481,Chao Lake
6227,130,39,5.2,5.65,0.2,7.71,3.0,117.476876,31.656481,Chao Lake
6228,130,40,5.4,5.88,0.29,7.11,3.0,117.476876,31.656481,Chao Lake
6229,130,41,0.21,4.8,III,5.8,3.0,117.476876,31.656481,Chao Lake
6230,130,42,4.9,7.15,0.22,7.15,3.0,117.476876,31.656481,Chao Lake
6231,130,43,4.7,6.55,0.23,7.0,3.0,117.476876,31.656481,Chao Lake
6232,130,44,5.3,8.38,0.27,7.09,3.0,117.476876,31.656481,Chao Lake
6233,130,45,5.0,8.42,0.28,7.04,3.0,117.476876,31.656481,Chao Lake
6234,130,46,5.2,8.02,0.39,7.07,3.0,117.476876,31.656481,Chao Lake
6235,130,47,4.7,7.19,0.27,6.88,3.0,117.476876,31.656481,Chao Lake
6236,130,48,4.3,9.81,0.46,7.3,3.0,117.476876,31.656481,Chao Lake
