,Station,week,cod,do,nh3,ph,quality,lon,lat,Basin
3484,106,20,1.9,5.8,0.12,7.51,3.0,108.140717,22.787354,ZhuJiang
3485,106,22,,,,,,108.140717,22.787354,ZhuJiang
3486,106,23,,,,,,108.140717,22.787354,ZhuJiang
3487,106,24,,,,,,108.140717,22.787354,ZhuJiang
3488,106,25,2.1,5.02,0.11,7.43,3.0,108.140717,22.787354,ZhuJiang
3489,106,26,2.6,5.47,0.14,7.48,3.0,108.140717,22.787354,ZhuJiang
3490,106,27,2.3,5.99,0.11,7.55,3.0,108.140717,22.787354,ZhuJiang
3491,106,28,,,,,,108.140717,22.787354,ZhuJiang
3492,106,29,,,,,,108.140717,22.787354,ZhuJiang
3493,106,41,1.8,5.31,0.12,7.16,3.0,108.140717,22.787354,ZhuJiang
3494,106,42,1.4,5.89,0.13,7.29,3.0,108.140717,22.787354,ZhuJiang
3495,106,44,,,,,,108.140717,22.787354,ZhuJiang
3496,106,45,1.7,6.01,0.14,7.53,2.0,108.140717,22.787354,ZhuJiang
3497,106,46,,,,,,108.140717,22.787354,ZhuJiang
3498,107,1,1.6,9.69,0.1,7.58,1.0,110.509799,24.791605,ZhuJiang
3499,107,2,,,,,,110.509799,24.791605,ZhuJiang
3500,107,3,,,,,,110.509799,24.791605,ZhuJiang
3501,107,4,,,,,,110.509799,24.791605,ZhuJiang
3502,107,5,,,,,,110.509799,24.791605,ZhuJiang
3503,107,6,1.8,7.46,0.06,7.77,2.0,110.509799,24.791605,ZhuJiang
3504,107,7,,,,,,110.509799,24.791605,ZhuJiang
3505,107,8,,,,,,110.509799,24.791605,ZhuJiang
3506,107,9,,,,,,110.509799,24.791605,ZhuJiang
3507,107,10,1.4,8.03,0.08,7.44,1.0,110.509799,24.791605,ZhuJiang
3508,107,11,1.7,7.25,0.12,7.35,2.0,110.509799,24.791605,ZhuJiang
3509,107,12,1.7,7.16,0.08,7.32,2.0,110.509799,24.791605,ZhuJiang
3510,107,13,1.6,7.07,0.09,7.35,2.0,110.509799,24.791605,ZhuJiang
3511,107,14,1.4,6.74,0.07,7.32,2.0,110.509799,24.791605,ZhuJiang
3512,107,15,1.0,6.51,0.05,7.35,2.0,110.509799,24.791605,ZhuJiang
3513,107,16,1.2,7.47,0.07,7.29,2.0,110.509799,24.791605,ZhuJiang
3514,107,17,1.5,6.2,0.1,7.25,2.0,110.509799,24.791605,ZhuJiang
3515,107,18,1.5,7.56,0.07,7.69,1.0,110.509799,24.791605,ZhuJiang
3516,107,19,1.2,7.39,0.04,7.69,2.0,110.509799,24.791605,ZhuJiang
3517,107,20,1.6,6.04,0.06,7.39,2.0,110.509799,24.791605,ZhuJiang
3518,107,22,2.7,6.37,0.04,7.4,2.0,110.509799,24.791605,ZhuJiang
3519,107,23,1.1,7.0,0.03,7.67,2.0,110.509799,24.791605,ZhuJiang
3520,107,24,,,,,,110.509799,24.791605,ZhuJiang
3521,107,25,,,,,,110.509799,24.791605,ZhuJiang
3522,107,26,0.8,6.04,0.03,7.42,2.0,110.509799,24.791605,ZhuJiang
3523,107,27,1.6,6.66,0.03,7.36,2.0,110.509799,24.791605,ZhuJiang
3524,107,28,1.4,7.24,0.09,7.62,2.0,110.509799,24.791605,ZhuJiang
3525,107,29,1.2,7.28,,7.37,2.0,110.509799,24.791605,ZhuJiang
3526,107,41,0.8,6.94,0.09,7.41,2.0,110.509799,24.791605,ZhuJiang
3527,107,42,0.7,7.59,0.08,7.65,1.0,110.509799,24.791605,ZhuJiang
3528,107,44,0.6,8.78,0.09,8.14,1.0,110.509799,24.791605,ZhuJiang
3529,107,45,1.3,8.9,0.1,8.3,1.0,110.509799,24.791605,ZhuJiang
3530,107,46,1.2,8.38,0.09,8.0,1.0,110.509799,24.791605,ZhuJiang
3531,108,1,1.3,9.3,0.14,7.82,1.0,106.711605,22.219004,ZhuJiang
3532,108,2,,,,,,106.711605,22.219004,ZhuJiang
3533,108,3,,,,,,106.711605,22.219004,ZhuJiang
3534,108,4,,,,,,106.711605,22.219004,ZhuJiang
3535,108,5,,,,,,106.711605,22.219004,ZhuJiang
3536,108,6,1.4,9.67,0.12,7.85,1.0,106.711605,22.219004,ZhuJiang
3537,108,7,,,,,,106.711605,22.219004,ZhuJiang
3538,108,8,,,,,,106.711605,22.219004,ZhuJiang
3539,108,9,1.0,9.29,0.13,7.8,1.0,106.711605,22.219004,ZhuJiang
3540,108,10,0.5,8.83,0.08,7.63,1.0,106.711605,22.219004,ZhuJiang
3541,108,11,,,,,,106.711605,22.219004,ZhuJiang
3542,108,12,,,,,,106.711605,22.219004,ZhuJiang
3543,108,13,,,,,,106.711605,22.219004,ZhuJiang
3544,108,14,1.4,8.16,0.12,7.52,1.0,106.711605,22.219004,ZhuJiang
3545,108,15,1.3,8.53,0.1,7.69,1.0,106.711605,22.219004,ZhuJiang
3546,108,16,1.1,8.57,0.12,7.73,1.0,106.711605,22.219004,ZhuJiang
3547,108,17,1.2,8.6,0.12,7.71,1.0,106.711605,22.219004,ZhuJiang
3548,108,18,1.0,8.95,0.13,7.83,1.0,106.711605,22.219004,ZhuJiang
3549,108,19,0.8,8.65,0.09,7.84,1.0,106.711605,22.219004,ZhuJiang
3550,108,20,0.7,8.16,0.08,7.69,1.0,106.711605,22.219004,ZhuJiang
3551,108,22,1.0,7.86,0.06,7.6,1.0,106.711605,22.219004,ZhuJiang
3552,108,23,0.9,8.5,0.06,7.8,1.0,106.711605,22.219004,ZhuJiang
3553,108,24,1.1,7.51,0.05,7.57,1.0,106.711605,22.219004,ZhuJiang
3554,108,25,2.1,6.85,0.06,7.34,2.0,106.711605,22.219004,ZhuJiang
3555,108,26,2.2,6.6,0.1,7.35,2.0,106.711605,22.219004,ZhuJiang
3556,108,27,,,,,,106.711605,22.219004,ZhuJiang
3557,108,28,0.6,5.71,0.11,7.21,3.0,106.711605,22.219004,ZhuJiang
3558,108,29,0.2,5.72,0.12,7.32,3.0,106.711605,22.219004,ZhuJiang
3559,108,41,2.8,7.88,0.2,7.36,2.0,106.711605,22.219004,ZhuJiang
3560,108,42,3.6,6.34,0.22,6.99,2.0,106.711605,22.219004,ZhuJiang
3561,108,44,0.7,8.76,0.13,7.57,1.0,106.711605,22.219004,ZhuJiang
3562,108,45,0.8,9.14,0.16,7.61,2.0,106.711605,22.219004,ZhuJiang
3563,108,46,1.0,9.23,0.25,7.55,2.0,106.711605,22.219004,ZhuJiang
3564,109,1,1.7,9.92,0.11,7.12,1.0,107.97116499999998,21.540975,ZhuJiang
3565,109,2,,,,,,107.97116499999998,21.540975,ZhuJiang
3566,109,3,1.5,8.27,0.16,6.77,2.0,107.97116499999998,21.540975,ZhuJiang
3567,109,4,,,,,,107.97116499999998,21.540975,ZhuJiang
3568,109,5,,,,,,107.97116499999998,21.540975,ZhuJiang
3569,109,6,1.7,8.86,0.21,6.89,2.0,107.97116499999998,21.540975,ZhuJiang
3570,109,7,,,,,,107.97116499999998,21.540975,ZhuJiang
3571,109,8,,,,,,107.97116499999998,21.540975,ZhuJiang
3572,109,9,2.2,8.43,0.18,6.99,2.0,107.97116499999998,21.540975,ZhuJiang
3573,109,10,2.1,8.61,0.18,7.03,2.0,107.97116499999998,21.540975,ZhuJiang
3574,109,11,2.1,8.28,0.2,7.01,2.0,107.97116499999998,21.540975,ZhuJiang
3575,109,12,2.3,7.86,0.17,7.0,2.0,107.97116499999998,21.540975,ZhuJiang
3576,109,13,2.8,7.78,0.2,6.88,2.0,107.97116499999998,21.540975,ZhuJiang
3577,109,14,1.6,8.36,0.1,6.87,1.0,107.97116499999998,21.540975,ZhuJiang
3578,109,15,1.5,8.41,0.12,6.91,1.0,107.97116499999998,21.540975,ZhuJiang
3579,109,16,1.8,8.23,0.15,6.92,1.0,107.97116499999998,21.540975,ZhuJiang
3580,109,17,2.0,7.85,0.17,6.87,2.0,107.97116499999998,21.540975,ZhuJiang
3581,109,18,1.6,7.75,0.16,6.88,2.0,107.97116499999998,21.540975,ZhuJiang
3582,109,19,2.1,7.42,0.17,6.87,2.0,107.97116499999998,21.540975,ZhuJiang
3583,109,20,2.9,6.93,0.24,6.71,2.0,107.97116499999998,21.540975,ZhuJiang
3584,109,22,1.8,8.55,0.09,6.67,1.0,107.97116499999998,21.540975,ZhuJiang
3585,109,23,2.2,8.38,0.09,6.79,2.0,107.97116499999998,21.540975,ZhuJiang
3586,109,24,3.4,8.18,0.31,6.99,2.0,107.97116499999998,21.540975,ZhuJiang
3587,109,25,3.1,8.06,0.4,7.06,2.0,107.97116499999998,21.540975,ZhuJiang
3588,109,26,,,,,,107.97116499999998,21.540975,ZhuJiang
3589,109,27,2.1,6.93,0.15,7.01,2.0,107.97116499999998,21.540975,ZhuJiang
3590,109,28,,,,,,107.97116499999998,21.540975,ZhuJiang
3591,109,29,,,,,,107.97116499999998,21.540975,ZhuJiang
3592,109,41,1.4,7.75,0.22,7.02,2.0,107.97116499999998,21.540975,ZhuJiang
3593,109,42,0.9,8.1,0.19,7.19,2.0,107.97116499999998,21.540975,ZhuJiang
3594,109,44,1.1,7.2,0.14,7.12,2.0,107.97116499999998,21.540975,ZhuJiang
3595,109,45,1.3,7.49,0.19,7.04,2.0,107.97116499999998,21.540975,ZhuJiang
3596,109,46,1.5,7.56,0.18,7.25,2.0,107.97116499999998,21.540975,ZhuJiang
3597,110,1,1.2,8.33,0.02,7.82,1.0,107.34803799999999,22.411146,ZhuJiang
3598,110,2,1.1,8.39,0.02,7.8,1.0,107.34803799999999,22.411146,ZhuJiang
3599,110,3,,,,,,107.34803799999999,22.411146,ZhuJiang
3600,110,4,0.9,8.96,0.02,8.06,1.0,107.34803799999999,22.411146,ZhuJiang
3601,110,5,,,,,,107.34803799999999,22.411146,ZhuJiang
3602,110,6,0.7,9.57,0.02,8.27,1.0,107.34803799999999,22.411146,ZhuJiang
3603,110,7,0.8,9.56,0.02,8.22,1.0,107.34803799999999,22.411146,ZhuJiang
3604,110,8,,,,,,107.34803799999999,22.411146,ZhuJiang
3605,110,9,0.9,8.31,0.02,8.22,1.0,107.34803799999999,22.411146,ZhuJiang
3606,110,10,1.0,9.21,0.02,8.39,1.0,107.34803799999999,22.411146,ZhuJiang
3607,110,11,0.5,8.95,0.03,8.09,1.0,107.34803799999999,22.411146,ZhuJiang
3608,110,12,0.6,8.8,0.02,7.96,1.0,107.34803799999999,22.411146,ZhuJiang
3609,110,13,1.2,8.07,0.03,7.97,1.0,107.34803799999999,22.411146,ZhuJiang
3610,110,14,1.1,8.69,0.02,8.06,1.0,107.34803799999999,22.411146,ZhuJiang
3611,110,15,0.9,8.69,0.02,8.07,1.0,107.34803799999999,22.411146,ZhuJiang
3612,110,16,1.1,8.12,0.02,8.08,1.0,107.34803799999999,22.411146,ZhuJiang
3613,110,17,1.6,8.17,0.02,8.02,1.0,107.34803799999999,22.411146,ZhuJiang
3614,110,18,0.8,8.77,0.03,8.08,1.0,107.34803799999999,22.411146,ZhuJiang
3615,110,19,0.9,8.12,0.02,8.11,1.0,107.34803799999999,22.411146,ZhuJiang
3616,110,20,1.5,7.72,0.02,8.02,1.0,107.34803799999999,22.411146,ZhuJiang
3617,110,22,0.8,7.89,0.01,8.04,1.0,107.34803799999999,22.411146,ZhuJiang
3618,110,23,0.7,7.75,0.02,8.11,1.0,107.34803799999999,22.411146,ZhuJiang
3619,110,24,1.0,7.0,0.02,8.01,2.0,107.34803799999999,22.411146,ZhuJiang
3620,110,25,1.7,7.37,0.02,8.02,2.0,107.34803799999999,22.411146,ZhuJiang
3621,110,26,1.7,7.71,0.04,8.08,1.0,107.34803799999999,22.411146,ZhuJiang
3622,110,27,2.3,7.72,0.03,8.1,2.0,107.34803799999999,22.411146,ZhuJiang
3623,110,28,3.1,7.87,0.04,8.09,2.0,107.34803799999999,22.411146,ZhuJiang
3624,110,29,2.8,7.93,0.03,8.2,2.0,107.34803799999999,22.411146,ZhuJiang
3625,110,41,0.9,6.59,0.11,8.17,2.0,107.34803799999999,22.411146,ZhuJiang
3626,110,42,1.2,6.89,0.05,8.1,2.0,107.34803799999999,22.411146,ZhuJiang
3627,110,44,0.8,6.8,0.05,8.06,2.0,107.34803799999999,22.411146,ZhuJiang
3628,110,45,0.5,7.05,0.14,8.14,2.0,107.34803799999999,22.411146,ZhuJiang
3629,110,46,0.7,7.4,0.0,8.12,2.0,107.34803799999999,22.411146,ZhuJiang
3630,111,1,2.0,7.47,0.24,7.75,2.0,110.40385800000001,19.977567,HaiNan Inner River
3631,111,2,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3632,111,3,2.5,7.6,0.24,7.6,2.0,110.40385800000001,19.977567,HaiNan Inner River
3633,111,4,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3634,111,5,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3635,111,6,2.8,7.89,0.2,7.74,2.0,110.40385800000001,19.977567,HaiNan Inner River
3636,111,7,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3637,111,8,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3638,111,9,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3639,111,10,2.5,7.94,0.16,7.8,2.0,110.40385800000001,19.977567,HaiNan Inner River
3640,111,11,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3641,111,12,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3642,111,13,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3643,111,14,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3644,111,15,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3645,111,16,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3646,111,17,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3647,111,18,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3648,111,19,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3649,111,20,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3650,111,22,3.1,6.34,0.07,7.12,2.0,110.40385800000001,19.977567,HaiNan Inner River
3651,111,23,2.8,6.52,0.06,7.25,2.0,110.40385800000001,19.977567,HaiNan Inner River
3652,111,24,2.8,6.1,0.07,7.16,2.0,110.40385800000001,19.977567,HaiNan Inner River
3653,111,25,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3654,111,26,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3655,111,27,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3656,111,28,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3657,111,29,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3658,111,41,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3659,111,42,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3660,111,44,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3661,111,45,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3662,111,46,,,,,,110.40385800000001,19.977567,HaiNan Inner River
3663,112,1,,,,,,108.6926,19.333934,HaiNan Inner River
3664,112,2,1.7,6.73,0.12,7.16,2.0,108.6926,19.333934,HaiNan Inner River
3665,112,3,1.6,6.78,0.11,7.01,2.0,108.6926,19.333934,HaiNan Inner River
3666,112,4,1.5,7.83,0.09,7.41,1.0,108.6926,19.333934,HaiNan Inner River
3667,112,5,1.5,8.65,0.12,7.56,1.0,108.6926,19.333934,HaiNan Inner River
3668,112,6,1.7,8.24,0.09,7.51,1.0,108.6926,19.333934,HaiNan Inner River
3669,112,7,1.1,8.33,0.13,7.7,1.0,108.6926,19.333934,HaiNan Inner River
3670,112,8,1.5,8.04,0.1,7.64,1.0,108.6926,19.333934,HaiNan Inner River
3671,112,9,1.6,7.82,0.09,7.63,1.0,108.6926,19.333934,HaiNan Inner River
3672,112,10,,,,,,108.6926,19.333934,HaiNan Inner River
3673,112,11,1.8,7.86,0.08,7.46,1.0,108.6926,19.333934,HaiNan Inner River
3674,112,12,1.5,7.7,0.1,7.42,1.0,108.6926,19.333934,HaiNan Inner River
3675,112,13,1.4,6.94,0.08,7.56,2.0,108.6926,19.333934,HaiNan Inner River
3676,112,14,,,,,,108.6926,19.333934,HaiNan Inner River
3677,112,15,1.7,7.27,0.07,7.57,2.0,108.6926,19.333934,HaiNan Inner River
3678,112,16,1.8,6.86,0.07,7.46,2.0,108.6926,19.333934,HaiNan Inner River
3679,112,17,,,,,,108.6926,19.333934,HaiNan Inner River
3680,112,18,1.6,7.16,0.06,7.69,2.0,108.6926,19.333934,HaiNan Inner River
3681,112,19,,,,,,108.6926,19.333934,HaiNan Inner River
3682,112,20,,,,,,108.6926,19.333934,HaiNan Inner River
3683,112,22,,,,,,108.6926,19.333934,HaiNan Inner River
3684,112,23,,,,,,108.6926,19.333934,HaiNan Inner River
3685,112,24,,,,,,108.6926,19.333934,HaiNan Inner River
3686,112,25,,,,,,108.6926,19.333934,HaiNan Inner River
3687,112,26,1.3,6.0,0.09,7.44,2.0,108.6926,19.333934,HaiNan Inner River
3688,112,27,1.4,6.03,0.09,7.36,2.0,108.6926,19.333934,HaiNan Inner River
3689,112,28,1.7,6.14,0.1,7.39,2.0,108.6926,19.333934,HaiNan Inner River
3690,112,29,1.6,6.14,0.09,7.5,2.0,108.6926,19.333934,HaiNan Inner River
3691,112,41,2.4,5.76,0.11,7.26,3.0,108.6926,19.333934,HaiNan Inner River
3692,112,42,,,,,,108.6926,19.333934,HaiNan Inner River
3693,112,44,,,,,,108.6926,19.333934,HaiNan Inner River
3694,112,45,2.1,6.86,0.13,7.54,2.0,108.6926,19.333934,HaiNan Inner River
3695,112,46,,,,,,108.6926,19.333934,HaiNan Inner River
3696,113,1,1.7,7.43,0.19,7.02,2.0,110.402202,19.208311,HaiNan Inner River
3697,113,2,,,,,,110.402202,19.208311,HaiNan Inner River
3698,113,3,,,,,,110.402202,19.208311,HaiNan Inner River
3699,113,4,2.2,7.14,0.3,6.45,2.0,110.402202,19.208311,HaiNan Inner River
3700,113,5,,,,,,110.402202,19.208311,HaiNan Inner River
3701,113,6,0.6,7.73,0.45,6.98,2.0,110.402202,19.208311,HaiNan Inner River
3702,113,7,1.8,7.65,0.35,6.55,2.0,110.402202,19.208311,HaiNan Inner River
3703,113,8,2.3,8.15,0.23,6.55,2.0,110.402202,19.208311,HaiNan Inner River
3704,113,9,2.2,7.89,0.18,6.53,2.0,110.402202,19.208311,HaiNan Inner River
3705,113,10,3.3,7.92,0.21,6.81,2.0,110.402202,19.208311,HaiNan Inner River
3706,113,11,,,,,,110.402202,19.208311,HaiNan Inner River
3707,113,12,,,,,,110.402202,19.208311,HaiNan Inner River
3708,113,13,,,,,,110.402202,19.208311,HaiNan Inner River
3709,113,14,,,,,,110.402202,19.208311,HaiNan Inner River
3710,113,15,,,,,,110.402202,19.208311,HaiNan Inner River
3711,113,16,,,,,,110.402202,19.208311,HaiNan Inner River
3712,113,17,,,,,,110.402202,19.208311,HaiNan Inner River
3713,113,18,,,,,,110.402202,19.208311,HaiNan Inner River
3714,113,19,,,,,,110.402202,19.208311,HaiNan Inner River
3715,113,20,,,,,,110.402202,19.208311,HaiNan Inner River
3716,113,22,2.2,6.26,0.22,6.91,2.0,110.402202,19.208311,HaiNan Inner River
3717,113,23,2.9,6.27,0.17,7.05,2.0,110.402202,19.208311,HaiNan Inner River
3718,113,24,1.8,5.93,0.18,7.14,3.0,110.402202,19.208311,HaiNan Inner River
3719,113,25,2.6,5.89,0.17,7.2,3.0,110.402202,19.208311,HaiNan Inner River
3720,113,26,,,,,,110.402202,19.208311,HaiNan Inner River
3721,113,27,,,,,,110.402202,19.208311,HaiNan Inner River
3722,113,28,,,,,,110.402202,19.208311,HaiNan Inner River
3723,113,29,,,,,,110.402202,19.208311,HaiNan Inner River
3724,113,41,,,,,,110.402202,19.208311,HaiNan Inner River
3725,113,42,2.1,6.88,0.16,6.83,2.0,110.402202,19.208311,HaiNan Inner River
3726,113,44,,,,,,110.402202,19.208311,HaiNan Inner River
3727,113,45,,,,,,110.402202,19.208311,HaiNan Inner River
3728,113,46,,,,,,110.402202,19.208311,HaiNan Inner River
3729,114,1,1.1,8.36,0.16,7.18,2.0,,,ZheMing River
3730,114,2,1.3,8.74,0.16,7.19,2.0,,,ZheMing River
3731,114,3,,,,,,,,ZheMing River
3732,114,4,1.2,8.86,0.14,7.26,1.0,,,ZheMing River
3733,114,5,1.2,9.31,0.15,7.32,1.0,,,ZheMing River
3734,114,6,1.3,9.53,0.12,7.37,1.0,,,ZheMing River
3735,114,7,1.3,9.9,0.12,7.41,1.0,,,ZheMing River
3736,114,8,1.4,10.6,0.1,7.54,1.0,,,ZheMing River
3737,114,9,1.2,10.5,0.2,7.42,2.0,,,ZheMing River
3738,114,10,,,,,,,,ZheMing River
3739,114,11,1.2,10.5,0.1,7.45,1.0,,,ZheMing River
3740,114,12,1.2,10.3,0.11,7.31,1.0,,,ZheMing River
3741,114,13,1.2,10.1,0.08,7.44,1.0,,,ZheMing River
3742,114,14,1.7,10.3,0.17,7.33,2.0,,,ZheMing River
3743,114,15,0.1,10.7,0.16,7.57,2.0,,,ZheMing River
3744,114,16,,,,,,,,ZheMing River
3745,114,17,1.4,8.94,0.29,7.32,2.0,,,ZheMing River
3746,114,18,2.1,9.28,0.3,7.35,2.0,,,ZheMing River
3747,114,19,2.0,9.65,0.23,7.63,2.0,,,ZheMing River
3748,114,20,1.7,8.89,0.19,7.16,2.0,,,ZheMing River
3749,114,22,,,,,,,,ZheMing River
3750,114,23,,,,,,,,ZheMing River
3751,114,24,,,,,,,,ZheMing River
3752,114,25,2.3,8.53,0.3,7.15,2.0,,,ZheMing River
3753,114,26,2.2,9.52,0.29,7.77,2.0,,,ZheMing River
3754,114,27,2.6,9.52,0.29,7.5,2.0,,,ZheMing River
3755,114,28,3.0,11.6,0.43,8.31,2.0,,,ZheMing River
3756,114,29,3.5,10.8,0.7,8.42,3.0,,,ZheMing River
3757,114,41,,,,,,,,ZheMing River
3758,114,42,2.0,7.58,0.26,7.72,2.0,,,ZheMing River
3759,114,44,1.9,7.76,0.23,7.25,2.0,,,ZheMing River
3760,114,45,,,,,,,,ZheMing River
3761,114,46,,,,,,,,ZheMing River
3762,115,1,2.3,7.85,0.14,6.5,2.0,119.438382,29.420338,ZheMing River
3763,115,2,2.9,7.0,0.08,6.52,2.0,119.438382,29.420338,ZheMing River
3764,115,3,2.6,7.16,0.07,6.56,2.0,119.438382,29.420338,ZheMing River
3765,115,4,,,,,,119.438382,29.420338,ZheMing River
3766,115,5,1.7,7.42,0.11,6.6,2.0,119.438382,29.420338,ZheMing River
3767,115,6,2.1,7.18,0.09,6.59,2.0,119.438382,29.420338,ZheMing River
3768,115,7,2.4,7.54,0.08,6.78,2.0,119.438382,29.420338,ZheMing River
3769,115,8,2.0,8.0,0.08,6.81,1.0,119.438382,29.420338,ZheMing River
3770,115,9,,,,,,119.438382,29.420338,ZheMing River
3771,115,10,3.1,8.87,0.06,7.08,2.0,119.438382,29.420338,ZheMing River
3772,115,11,2.1,8.32,0.11,6.79,2.0,119.438382,29.420338,ZheMing River
3773,115,12,1.9,6.46,0.18,6.65,2.0,119.438382,29.420338,ZheMing River
3774,115,13,1.7,8.71,0.27,6.6,2.0,119.438382,29.420338,ZheMing River
3775,115,14,2.1,8.73,0.16,6.49,2.0,119.438382,29.420338,ZheMing River
3776,115,15,,,,,,119.438382,29.420338,ZheMing River
3777,115,16,2.0,7.13,0.12,6.58,2.0,119.438382,29.420338,ZheMing River
3778,115,17,2.0,6.59,0.14,6.45,2.0,119.438382,29.420338,ZheMing River
3779,115,18,2.4,6.8,0.13,6.46,2.0,119.438382,29.420338,ZheMing River
3780,115,19,2.5,7.7,0.13,6.46,2.0,119.438382,29.420338,ZheMing River
3781,115,20,,7.76,0.11,6.59,1.0,119.438382,29.420338,ZheMing River
3782,115,22,2.3,7.64,0.07,6.79,2.0,119.438382,29.420338,ZheMing River
3783,115,23,2.7,7.25,0.15,6.66,2.0,119.438382,29.420338,ZheMing River
3784,115,24,2.9,6.11,0.07,6.4,2.0,119.438382,29.420338,ZheMing River
3785,115,25,3.3,6.14,0.08,6.33,2.0,119.438382,29.420338,ZheMing River
3786,115,26,3.6,7.6,0.13,6.41,2.0,119.438382,29.420338,ZheMing River
3787,115,27,3.6,7.42,0.12,6.39,2.0,119.438382,29.420338,ZheMing River
3788,115,28,2.2,5.91,0.11,6.41,3.0,119.438382,29.420338,ZheMing River
3789,115,29,2.7,5.75,0.12,6.64,3.0,119.438382,29.420338,ZheMing River
3790,115,41,2.4,3.28,0.15,6.81,4.0,119.438382,29.420338,ZheMing River
3791,115,42,2.2,3.63,0.06,6.9,4.0,119.438382,29.420338,ZheMing River
3792,115,44,7.1,6.45,0.11,7.22,4.0,119.438382,29.420338,ZheMing River
3793,115,45,5.7,5.77,0.07,7.22,3.0,119.438382,29.420338,ZheMing River
3794,115,46,6.0,5.07,0.08,7.1,3.0,119.438382,29.420338,ZheMing River
3795,116,1,0.9,,0.09,7.87,1.0,94.60090600000001,29.497573,XiNan Rivers
3796,116,2,0.9,,0.18,7.93,2.0,94.60090600000001,29.497573,XiNan Rivers
3797,116,3,0.7,,0.15,7.85,1.0,94.60090600000001,29.497573,XiNan Rivers
3798,116,4,,,,,,94.60090600000001,29.497573,XiNan Rivers
3799,116,5,0.5,,0.09,7.77,1.0,94.60090600000001,29.497573,XiNan Rivers
3800,116,6,0.3,,0.08,7.78,1.0,94.60090600000001,29.497573,XiNan Rivers
3801,116,7,0.3,,0.11,7.8,1.0,94.60090600000001,29.497573,XiNan Rivers
3802,116,8,0.3,,0.19,7.82,2.0,94.60090600000001,29.497573,XiNan Rivers
3803,116,9,0.5,,0.15,7.81,1.0,94.60090600000001,29.497573,XiNan Rivers
3804,116,10,0.6,,0.16,7.79,2.0,94.60090600000001,29.497573,XiNan Rivers
3805,116,11,0.6,,0.16,7.79,2.0,94.60090600000001,29.497573,XiNan Rivers
3806,116,12,2.1,,0.14,7.83,2.0,94.60090600000001,29.497573,XiNan Rivers
3807,116,13,1.1,,0.14,7.85,1.0,94.60090600000001,29.497573,XiNan Rivers
3808,116,14,0.5,,0.13,8.15,1.0,94.60090600000001,29.497573,XiNan Rivers
3809,116,15,,,,,,94.60090600000001,29.497573,XiNan Rivers
3810,116,16,0.6,,0.04,,1.0,94.60090600000001,29.497573,XiNan Rivers
3811,116,17,1.1,,0.04,,1.0,94.60090600000001,29.497573,XiNan Rivers
3812,116,18,1.3,,0.02,,1.0,94.60090600000001,29.497573,XiNan Rivers
3813,116,19,1.5,,0.2,,2.0,94.60090600000001,29.497573,XiNan Rivers
3814,116,20,1.7,,0.03,,1.0,94.60090600000001,29.497573,XiNan Rivers
3815,116,22,2.5,6.46,0.02,8.62,2.0,94.60090600000001,29.497573,XiNan Rivers
3816,116,23,,,,,,94.60090600000001,29.497573,XiNan Rivers
3817,116,24,2.4,6.37,0.05,8.74,2.0,94.60090600000001,29.497573,XiNan Rivers
3818,116,25,2.5,6.34,0.01,8.59,2.0,94.60090600000001,29.497573,XiNan Rivers
3819,116,26,2.7,6.45,0.01,8.57,2.0,94.60090600000001,29.497573,XiNan Rivers
3820,116,27,2.8,6.5,1.62,8.56,5.0,94.60090600000001,29.497573,XiNan Rivers
3821,116,28,45.4,6.21,1.97,8.24,5.0,94.60090600000001,29.497573,XiNan Rivers
3822,116,29,2.6,6.38,1.9,8.87,5.0,94.60090600000001,29.497573,XiNan Rivers
3823,116,41,1.6,6.83,0.14,7.97,2.0,94.60090600000001,29.497573,XiNan Rivers
3824,116,42,1.7,6.69,0.19,7.88,2.0,94.60090600000001,29.497573,XiNan Rivers
3825,116,44,1.3,5.82,0.13,7.69,3.0,94.60090600000001,29.497573,XiNan Rivers
